	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_00023	11303.6570539827	-0.0120500887414438	0.0294685849096656	0.367621434498914	0.860485342248211
FGBKPADF_00024	21097.286058777	-0.0160882790303993	0.0323940556144375	0.26864075429067	0.821196760538792
FGBKPADF_00025	6226.9972583577	-0.00735738929069447	0.0307861356777907	0.592390534155022	0.934207964366939
FGBKPADF_00026	3450.76154968265	-0.0103360663645328	0.0357545263987308	0.486581508736143	0.903806055240046
FGBKPADF_00027	1298.14242404278	-0.0056521475315062	0.0391569228017373	0.689519950202707	0.960175631722955
FGBKPADF_00028	1136.43818664084	-0.0456858528042999	0.0605771890215235	0.0336691438157698	0.414427549614696
FGBKPADF_00029	1485.82266045424	-0.0422328599064094	0.0533312057659876	0.0515024998394467	0.491601493452152
FGBKPADF_00030	426.949165564484	0.0356996746733769	0.0570577078398415	0.0600115479536376	0.521866655970853
FGBKPADF_00031	2397.59033480278	0.00394087984711635	0.0335840084542836	0.780208016780876	0.977223340134237
FGBKPADF_00032	2499.37437477595	0.0180382205585192	0.0359532086727888	0.252131144566216	0.821196760538792
FGBKPADF_00033	54.9095002465477	-0.00583245618754398	0.0510970503556846	0.537436266916048	NA
FGBKPADF_00034	19.2721418584888	0.00466455795586987	0.0573130560776206	0.520402643970066	NA
FGBKPADF_00035	43.4532177877969	-0.00189951821865649	0.0517798631853581	0.818314744900526	NA
FGBKPADF_00036	1055.00455100878	-0.000609084234473178	0.0391296989095819	0.964786779863882	0.997068986083689
FGBKPADF_00037	425.483844699243	0.0144391486840274	0.0444780414158966	0.329415714582844	0.846949849999087
FGBKPADF_00038	329.816205941656	0.0119014057021513	0.0429159364011629	0.412421698910199	0.893564862247715
FGBKPADF_00039	347.046749465012	0.00236175841328762	0.0443257718390605	0.844162016133074	0.985674436639501
FGBKPADF_00040	64.6094972682009	0.00349446827111224	0.0491945454538333	0.717219003599296	NA
FGBKPADF_00041	100.515879401132	0.0232486746994499	0.0709168511623117	0.0715075477172245	0.547950411906333
FGBKPADF_00042	673.74992047559	0.0121493213836984	0.0436226694813539	0.39830397709251	0.884031933338099
FGBKPADF_00043	1191.237284773	0.0385227406619031	0.0525809863112574	0.0634690703222686	0.53256753744099
FGBKPADF_00044	81.6554980413255	-0.00353716803509001	0.0493188584087869	0.712513793335608	NA
FGBKPADF_00045	80.4496388581598	0.00588862779063723	0.050341582132141	0.546288292291779	NA
FGBKPADF_00046	332.217800496872	0.0115504236901573	0.0462874487670882	0.383177612801052	0.8733006451041
FGBKPADF_00047	1824.06142711894	0.00681519070035245	0.0533672378503801	0.451243396452304	0.899324101123394
FGBKPADF_00048	694.665394765384	0.0620577901857534	0.0686513467159028	0.0128031471354829	0.265047506472008
FGBKPADF_00049	106.339346196891	0.00219287184343861	0.0475056139008701	0.831324401121683	0.982948226709972
FGBKPADF_00050	204.778060598865	-0.00857070556695597	0.0465493472816068	0.482376222836143	0.903806055240046
FGBKPADF_00051	5180.77839584634	0.0145948303389354	0.0424041935229552	0.34176740144228	0.850973314243342
